input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,chosen_veridion_id,chosen_company_name,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,website_domain,website_url,primary_phone,employee_count,revenue,main_industry,main_business_category,created_at,last_updated_at,chosen_score,score_margin,name_sim,country_match,city_match,postcode_match,street_match,number_match,susp_tld,tld,country_mismatch,low_conf,needs_review,review_reasons
144,DNB Bank Karl Johan,NO,Norway,Oslo,Oslo,0191,Dronning Eufemias Gate,30,713a067e-a5ad-11ef-99b4-e30dab6798c3,DNB BANK,NO,Norway,Oslo,Oslo,0191,Dronning Eufemias Gate,30,dnbconnect.org,https://dnbconnect.org/,,,,Banks & Financial Services,Banks & ATMs,2024-11-17T06:04:24.000Z,2024-11-17T09:50:26.000Z,0.761925925925926,0.10028490028490022,0.5925925925925926,1.0,1.0,1.0,0.8,1.0,False,org,False,False,False,
145,"DET NORSKE VERITAS, BUSINESS ASSURANCE, DANMARK A/S",DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,Tuborg Parkvej,8 2,8bcafce7-fd80-11ec-b001-69323b7ad0d1,Dansk System Assurance A/S.,DK,Denmark,Capital Region Of Denmark,Frederiksberg,2000,Allégade,19,dsa-forsikringsmaeglere.dk,https://dsa-forsikringsmaeglere.dk/,4533796060.0,,,Insurance,"Insurance - Agents, Carriers & Brokers",2022-07-06T12:55:19.000Z,2025-03-27T07:24:05.237Z,0.47866666666666674,0.04627230046948361,0.5066666666666667,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
146,Dtac Trinet Co Ltd,TH,Thailand,Bangkok,Bangkok,10330,,,5ed6dfd6-205c-11ee-8d01-ef4abbbd90e4,Dtac-trinet,TH,Thailand,Chiang Mai Province,Saraphi District,50000,,,,,,,,,,2023-07-12T02:31:33.058Z,2025-04-19T07:46:57.000Z,0.75,0.2240740740740741,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
147,DUBEX A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Gyngemose Parkvej,50,18777d50-93e5-11eb-be3a-7f925cb94351,Dubex,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Gyngemose Parkvej,50,dubex.dk,http://www.dubex.dk/,4532830430.0,70.0,12000000.0,Software & IT Services,Tech Companies,2019-11-24T01:44:48.000Z,2025-03-28T10:34:00.726Z,0.8288571428571431,0.43600000000000017,0.7142857142857143,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
148,DXC TECHNOLOGY NORGE AS,NO,Norway,Vestland,Bergen,5147,Folke Bernadottes Vei,38,d3ccacb0-a3ce-11ed-b93a-8509659c73d1,DXC Technology Norge AS,NO,Norway,Oslo,Oslo,0275,Hoffsveien,4,,,4721634000.0,,,,,2023-02-03T14:26:29.327Z,2025-03-28T00:45:10.748Z,0.75,0.2406666666666667,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
149,DXC Technology Sverige AB,SE,Sweden,Stockholm County,Solna,,,,f19d20b5-250a-11ec-b70f-ed0ff919fa1a,DXC Technology Sverige AB.,SE,Sweden,Västra Götaland County,Gothenburg,417 55,Geely Walk,1,,,46850240800.0,,,,,2021-10-01T23:09:38.000Z,2025-04-19T16:02:12.028Z,0.75,0.3361111111111111,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
15,ADECCO A/S,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2800,Lyngby Hovedgade,60,76ed93c2-93e4-11eb-8e19-198fb02d6f96,Crone & Co.,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2800,Lyngby Hovedgade,60,croneandco.com,https://croneandco.com/,4532106655.0,4.0,873785.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2020-02-24T14:01:52.000Z,2025-04-17T18:49:34.274Z,0.6096842105263159,0.05768421052631589,0.3157894736842105,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
150,Dynamic-Telecommunication Sdn. Bhd.,MY,Malaysia,Johor,Ulu Tiram,81800,Jalan Cantik,50 & 50a,6fef3cc3-499f-11ee-955d-cffc14e1ac7f,Dynamic-Telecommunication Sdn Bhd.,MY,Malaysia,Johor,Johor Bahru,81100,Jalan Harmoni 3/8,27,dynagroup.my,https://www.dynagroup.my/,6078634822.0,75.0,6341352.0,Telecommunication Services,Telecommunications,2023-02-03T11:04:45.871Z,2025-04-20T23:54:39.658Z,0.75,0.07586206896551717,1.0,1.0,0.0,0.0,0.0,0.0,False,my,False,False,False,
151,EASTCOMPEACE (SINGAPORE) PTE. LTD.,SG,Singapore,Central,Singapore,560501,Ang Mo Kio Avenue 5,7030,6cc2cc31-a630-11ed-9a26-bbb8582c677b,Eastcompeace Singapore Pte Ltd.,SG,Singapore,Central,Singapore,178957,Ang Mo Kio Avenue 5,7030,,,6563923909.0,,,Software & IT Services,Tech Companies,2023-02-06T15:10:05.663Z,2025-04-17T14:21:13.023Z,0.936,0.2477647058823529,1.0,1.0,1.0,0.0,0.8,1.0,False,,False,False,False,
152,EASTCOMPEACE SMART CARD (BANGLADESH) LIMITED,BD,Bangladesh,,,,,,203f5ad6-b918-11ed-bc6c-cde58c4dffa0,Eastcompeace Smart Card Bangladesh Limited.,BD,Bangladesh,Dhaka Division,Dhaka,1215,,,,,88028878559.0,,,Telecommunication Services,Telecommunications,2023-03-02T16:34:06.308Z,2025-03-18T19:13:48.219Z,0.75,0.3453488372093023,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
153,"Eastcompeace Technology Co.,Ltd",CN,China,Guangdong Province,Zhuhai,,,,9a1b9e1e-060f-11ec-a331-7bdbffe70970,Eastcompeace,CN,China,Guangdong Province,Zhuhai,,,,pi-robotics.com,http://pi-robotics.com/,867568682166.0,200.0,29372260.0,Telecommunication Services,Cable & Internet Providers,2021-08-25T14:32:30.000Z,2024-06-04T21:42:31.000Z,0.6771428571428572,0.0,0.6857142857142857,1.0,1.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
154,Ecapacity A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1577,Bernstorffsgade,21,2a2e9a98-1200-11ec-b96f-e38fcfed8310,eCapacity,DK,Denmark,Capital Region Of Denmark,Copenhagen,1577,Bernstorffsgade,21,ecapacity.com,https://ecapacity.com/,4570262723.0,3.0,5100000.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2021-09-10T05:33:58.000Z,2025-04-19T01:18:04.131Z,0.8860000000000002,0.25556521739130444,0.8181818181818182,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
155,ECI Media Management AB,SE,Sweden,Stockholm County,Stockholm,118 53,Maria Skolgata,83,2b50edd1-93e5-11eb-a746-fdabd18be9c6,ECI Media Management,SE,Sweden,Stockholm County,Stockholm,118 53,Maria Skolgata,83,ecimediamanagement.com,https://ecimediamanagement.com/,46733777800.0,82.0,4900000.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2019-12-05T05:29:01.000Z,2025-01-12T13:00:05.375Z,0.9860000000000001,0.4321428571428573,1.0,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
156,ECI MEDIA MANAGEMENT AB,SE,Sweden,,,,,,2b50edd1-93e5-11eb-a746-fdabd18be9c6,ECI Media Management,SE,Sweden,Stockholm County,Stockholm,118 53,Maria Skolgata,83,ecimediamanagement.com,https://ecimediamanagement.com/,46733777800.0,82.0,4900000.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2019-12-05T05:29:01.000Z,2025-01-12T13:00:05.375Z,0.75,0.26052631578947366,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
157,Edotco Group Sdn. Bhd.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,50470,,,c01a55bf-93e4-11eb-9937-4fab995bf8ff,EDOTCO Group,MY,Malaysia,Selangor,Shah Alam,40150,Jalan Saujana Indah 3,2,,,60322621388.0,1400.0,500000000.0,Telecommunication Services,Telecommunications,2019-11-24T10:34:54.000Z,2025-03-10T09:50:18.000Z,0.6125,0.015202702702702742,0.75,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
158,EDOTCO TOWERS PAKISTAN (PRIVATE) LIMITED,PK,Pakistan,,,,,,02a936d3-93e5-11eb-b4a6-27899be4e45d,Pharma Consultant Pakistan,PK,Pakistan,Punjab,Lahore,54000,Allama Shabbir Usmani Road,,pharmaconsultantpakistan.com,https://pharmaconsultantpakistan.com/,923219447528.0,13.0,63653.0,Business Consulting,Business Consulting,2019-11-23T23:18:10.000Z,2025-04-20T06:39:54.374Z,0.4357142857142857,0.09571428571428575,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
159,Egencia Denmark A/S,DK,Denmark,Capital Region Of Denmark,Elsinore,3000,19,19,386ddce7-93e5-11eb-b4a6-27899be4e45d,Egencia,DK,Denmark,Region Of Southern Denmark,Odense,5000,Kongensgade,66-68,egencia.dk,https://www.egencia.dk/,4543327263.0,,,Travel Agencies,Travel Agencies,2020-04-30T13:13:04.000Z,2025-04-01T00:39:00.350Z,0.49615384615384617,0.17043956043956043,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
16,ADECCO PERSONNEL PTE LTD,SG,Singapore,,,,,,8a652942-f9d1-11ed-9ca4-4b290c9d084b,Adecco Singapore Pte. Ltd.,SG,Singapore,Southwest,,640502,Jurong West Avenue 1,502,,,6565603353.0,,,HR Services,Employment Agencies & HR Consulting,2023-05-24T01:20:49.461Z,2025-03-28T04:25:14.881Z,0.609375,0.009375000000000022,0.5625,1.0,1.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
160,EGENCIA LLC,US,United States,Florida,,,,,61aa4157-4588-11ed-9ac3-0bfc898c3189,Egencia,,,,,,,,boksi3.site,https://boksi3.site/,,,,Travel Agencies,Travel Agencies,2022-10-06T14:22:00.000Z,2023-06-26T17:43:16.000Z,0.65,0.09999999999999998,1.0,0.0,1.0,0.0,0.0,0.0,True,site,True,False,True,"country_mismatch,suspicious_tld"
161,EGENCIA NORWAY AS,NO,Norway,Oslo,Oslo,0160,Tordenskiolds Gate,8,06e4ced6-ff7f-11eb-84ab-359586b9329a,Egencia,NO,Norway,Innlandet,Gjøvik,2815,Storgata,11,egencia.no,http://egencia.no/,4723151600.0,150.0,46104336.0,Travel Agencies,Travel Agencies,2021-08-17T16:10:51.000Z,2025-04-21T00:06:36.952Z,0.5666666666666667,0.19999999999999996,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,no,False,False,False,
162,Egencia Sweden AB,SE,Sweden,Stockholm County,Stockholm,117 43,Fredsborgsgatan,24,49c538c1-0505-11ec-8ca3-7ba9e5b40c47,Egencia Switzerland,GB,United Kingdom,England,London,E14 5HU,Churchill Place,5,egencia.ch,https://www.egencia.ch/,,,,Travel Agencies,Travel Agencies,2021-08-24T06:02:50.000Z,2024-11-08T13:19:55.000Z,0.4,0.033333333333333326,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,False,ch,True,True,True,"low_confidence,country_mismatch"
163,Egeneration Limited,BD,Bangladesh,Dhaka Division,Dhaka,,,,9ade0445-93e4-11eb-8ad6-7326edce8d21,eGeneration,BD,Bangladesh,Dhaka Division,Dhaka,1212,Pragati Sarani,level 9,egeneration.co,https://egeneration.co/,8801768415522.0,140.0,1361697.0,Software & IT Services,Tech Companies,2019-11-25T13:49:59.000Z,2025-04-17T20:24:37.798Z,0.85,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,co,False,True,True,low_confidence
164,ELGIGANTEN GROSSIST A/S,DK,Denmark,Capital Region Of Denmark,Glostrup,2600,Hovedvejen,169 173,a2262c10-f5c0-11ed-bf28-41d352466f20,Freetrailer trailerudlejning Elgiganten Glostrup,DK,Denmark,Capital Region Of Denmark,Glostrup,2600,Hovedvejen,169 173,,,,,,Automobile Dealers & Manufacturers,"Motor Homes, Trailers & RVs - Dealers & Rentals",2023-05-18T21:10:13.602Z,2025-04-16T15:35:52.444Z,0.6683943661971833,0.13506103286384985,0.4225352112676056,1.0,1.0,1.0,0.8,1.0,False,,False,False,False,
165,ELTEL NETWORKS CONNECT A/S,DK,Denmark,Capital Region Of Denmark,Herlev,2730,Hørkær,3,f2d78814-93e4-11eb-8859-29e7c34dee35,Eltel Networks,DK,Denmark,Capital Region Of Denmark,Herlev,2730,Hørkær,13,eltelgroup.com,https://www.eltelgroup.com/,46709100903.0,5000.0,2200000.0,Telecommunication Services,Telecommunications,2019-11-24T01:47:10.000Z,2024-11-10T17:46:01.414Z,0.791,0.20276470588235285,0.7,1.0,1.0,1.0,0.8,0.0,False,com,False,False,False,
166,Energy Cool ApS,DK,Denmark,Region Of Southern Denmark,Fredericia Municipality,7000,Snaremosevej,188A,ab422f07-93e4-11eb-86dd-ffbd1b53140e,Energy Cool,DK,Denmark,Region Of Southern Denmark,Fredericia Municipality,7000,Prins Georgs Kvarter,13,energy-cool.com,https://energy-cool.com/,4522226780.0,75.0,17263164.0,Renewable energy,Energy - Equipment & Supplies,2019-11-24T03:29:45.000Z,2025-04-03T23:56:43.000Z,0.8153846153846155,0.26054590570719605,0.8461538461538461,1.0,1.0,1.0,0.0,0.0,False,com,False,False,False,
167,ENETEK POWER SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,PL,Poland,Holy Cross Voivodeship,Dobra,,Dobra,4e,0a8c7fb4-1403-11ec-9819-3df44af6372a,Spółka OLOGROUP Spółka z ograniczoną odpowiedzialnością,PL,Poland,Holy Cross Voivodeship,Kielce,25-709,Romualda Mielczarskiego,47 / 5,ologroup.pl,https://ologroup.pl/,48728273736.0,75.0,4078577.0,Finishing Contractors,Plumbing Services,2021-09-12T12:22:15.000Z,2024-11-11T13:46:05.000Z,0.6317757009345795,0.21487429248387524,0.7850467289719626,1.0,0.0,0.0,0.0,0.0,False,pl,False,False,False,
168,ENERGI HOBRO TELE A/S,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,08a30f82-93e5-11eb-b5f6-816dd10ac7b0,Eniig Energi Naturgas,DK,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,4,eniig.com,https://www.eniig.com/,4570150060.0,2500.0,1186840704.0,Telecommunication Services,Cable & Internet Providers,2019-11-24T10:42:50.000Z,2024-11-08T07:14:00.419Z,0.697904761904762,0.01351766513056829,0.47619047619047616,1.0,1.0,1.0,0.8,1.0,False,com,False,True,True,low_confidence
169,Enreach Campaigns A/S,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,2860,Tobaksvejen,25,dd63e4c0-93e4-11eb-8ad6-7326edce8d21,Campaigns,DK,Denmark,Capital Region Of Denmark,Copenhagen,1434,Danneskiold-Samsøes Allé,24,campaigns.dk,http://www.campaigns.dk/,4570701317.0,1.0,211727.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2020-05-28T20:34:31.000Z,2024-12-01T20:09:40.000Z,0.53,0.03789473684210526,0.6,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
17,ADOBE SYSTEMS SOFTWARE IRELAND LIMITED,IE,Ireland,Leinster,Dublin,D24 DCW0,,,099ed3a8-1afb-11ec-a882-057f42292856,Adobe Systems Software Ireland,IE,Ireland,Leinster,Dublin 24,,Riverwalk,4-6,,,35312426721.0,,,Software & IT Services,Tech Companies,2022-04-12T16:43:22.000Z,2025-04-17T13:43:39.051Z,0.8,0.6216216216216216,1.0,1.0,0.5,0.0,0.0,0.0,False,,False,False,False,
170,Ericsson (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,,,03f8d710-588f-11ec-a973-1debdfc94bd7,Ericsson Telecommunications Sdn. Bhd.,MY,Malaysia,Selangor,Shah Alam,40200,Jalan Renggam 15/5,2,,,60355196257.0,,,Telecommunication Services,Telecommunications,2021-12-09T00:36:27.000Z,2025-04-18T08:36:17.127Z,0.5666666666666667,0.025287356321838983,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
171,Ericsson (Thailand) Limited,TH,Thailand,Bangkok,Chatuchak,10900,Vibhavadi Rangsit Road,2200,d2916f52-250a-11ec-8093-db09f614eb78,Ericsson Thailand Ltd.,TH,Thailand,Bangkok,Chatuchak,10900,Vibhavadi Rangsit Road,199,,,6628217000.0,,,Telecommunication Services,Telecommunications,2021-10-01T20:48:47.000Z,2025-03-19T12:59:23.983Z,0.9560000000000001,0.3893333333333334,1.0,1.0,1.0,1.0,0.8,0.0,False,,False,False,False,
172,ERICSSON AB,SE,Sweden,,,,,,0332d405-f8c2-11ed-bfe7-b13fb516b9f1,Ericsson,SE,Sweden,Östergötland County,Motala,591 61,Dynamovägen,2,,,46107190000.0,,,Software & IT Services,Tech Companies,2023-05-22T16:57:58.101Z,2025-03-29T05:59:01.520Z,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
173,ERICSSON AS,NO,Norway,Viken,Bærum,1364,Rolfsbuktveien,4F,ff083300-a7b5-11ed-bec3-afeedabcf530,Ericsson AS,NO,Norway,,Oslo,0179,Grubbegata,14,epignosis.no,https://epignosis.no/,,,,Architecture & Planning,Architects & Architectural Services,2023-02-05T21:43:59.000Z,2023-05-24T23:15:31.000Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,no,False,False,False,
174,ERICSSON DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Ørestads Boulevard,108,36729930-2d35-11ed-98d8-c5babc9e48bf,Ericsson,DK,Denmark,Capital Region Of Denmark,Taastrup,2630,Bohus Boulevard,3,,,4533883388.0,,,Software & IT Services,Tech Companies,2021-08-21T09:07:09.000Z,2025-04-20T20:32:55.585Z,0.5142857142857142,0.047619047619047505,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
175,ERNST & YOUNG LLP,SG,Singapore,Central,Singapore,048583,Raffles Quay,1,01a05990-08db-11ee-a82b-313aff40d3b6,ERNST & YOUNG CC,GB,United Kingdom,England,London,NW8 8QZ,St. Johns Wood Road,Lords Cricket Ground,ernstandyoung.play-cricket.com,https://ernstandyoung.play-cricket.com/home,,15.0,3439770.0,Sports,"Sports & Leisure - Clubs, Fields & Pitches",2023-06-12T03:49:54.000Z,2024-11-29T13:47:34.000Z,0.47567567567567576,0.031231231231231282,0.8648648648648649,0.0,0.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
176,EY Godkendt Revisionspartnerselskab,DK,Denmark,Capital Region Of Denmark,Frederiksberg Municipality,2000,Dirch Passers Allé,36,f977dde5-f3a1-11ed-b737-7b786e8fdbf4,Ey Grønland Godkendt Revisionsanpartsselskab,DK,Denmark,Capital Region Of Denmark,Frederiksberg,2000,Osvald Helmuths Vej,4,,,4573233000.0,,,Accountants & Tax Services,Accounting & Bookkeeping Services,2023-05-16T04:26:16.724Z,2025-04-01T07:49:45.027Z,0.7455696202531648,0.08306962025316467,0.810126582278481,1.0,0.5,1.0,0.0,0.0,False,,False,False,False,
177,ERP DENMARK ApS,DK,Denmark,Region Of Southern Denmark,Nyborg,5800,Lindholm Havnevej,31 2,33a00afc-f81d-11ed-8ed0-97e170af3960,Batteriindsamling ERP Denmark ApS.,DK,Denmark,Region Of Southern Denmark,Nyborg,5800,Falstervej,7,erp-recycling.dk,http://erp-recycling.dk/?opi=79508299&sa=U&ved=0ahUKEwjzgJOUh7GMAxWCKlkFHZLZL3QQ61gIEigP&usg=AOvVaw0PPZ0r6uBXnllr0sJE3Krs,4563330028.0,,,Engineering Services,Environmental Engineering Services,2021-10-01T23:34:23.000Z,2025-03-31T10:02:43.826Z,0.7625000000000001,0.20892857142857146,0.75,1.0,1.0,1.0,0.0,0.0,False,dk,False,False,False,
178,Estel Technologies Private Limited,IN,India,Haryana,Gurugram District,122002,,,e87217f9-93e4-11eb-8ad6-7326edce8d21,Estel Technologies,IN,India,Haryana,Gurugram,122001,Service Road,,esteltelecom.com,https://esteltelecom.com/,911242578200.0,180.0,4300000.0,Banks & Financial Services,Payment Processing & Point of Sale,2019-11-23T23:30:31.000Z,2024-12-17T03:24:18.000Z,0.7000000000000002,0.23243243243243256,0.8181818181818182,1.0,0.5,0.0,0.0,0.0,False,com,False,False,False,
179,EUTELSAT S.A.,FR,France,Ile-de-France,Paris,75015,Rue Balard,,328c2081-25e7-11ec-a051-939956ac8241,Eutelsat Asia,FR,France,Ile-de-France,Paris,75015,Rue Balard,70,,,33178975100.0,36.0,2200000.0,Telecommunication Services,Telecommunications,2021-06-05T22:02:37.000Z,2025-04-16T22:50:53.491Z,0.8900000000000001,0.12750000000000006,0.88,1.0,1.0,1.0,0.8,0.0,False,,False,False,False,
18,ADVANCED DIGITAL BROADCAST SA,CH,Switzerland,Geneva,Bellevue,1293,Route De Lausanne,319,170bf945-d904-11ec-97fb-31cc4a312a12,Advanced Digital Broadcast Holdings SA.,CH,Switzerland,Geneva,Pregny-Chambésy,1292,,,adbholdings.com,https://www.adbholdings.com/,41225928400.0,,35800000.0,Telecommunication Services,Telecommunications,2024-08-16T08:15:07.604Z,2024-08-16T08:15:07.604Z,0.6688524590163935,0.2100289296046287,0.8524590163934426,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
180,Ework Group AB (Publ),SE,Sweden,Stockholm County,Stockholm,111 21,Mäster Samuelsgatan,60,8674cc02-93e4-11eb-be5a-4f810ab55f2e,Ework Group,SE,Sweden,Stockholm County,Stockholm,111 20,Vasagatan,16,eworkgroup.com,https://www.eworkgroup.com/,46850605500.0,570.0,1700000000.0,HR Services,Employment Agencies & HR Consulting,2019-11-24T10:40:01.000Z,2025-01-18T21:25:39.000Z,0.7481481481481481,0.1509259259259258,0.8148148148148148,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
181,EWORK NORDIC ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,c2b5c128-93e4-11eb-8ad6-7326edce8d21,NORDIC MEDICAL SOLUTIONS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1609,Axeltorv,2F,nordicms.com,https://www.nordicms.com/,4573707880.0,20.0,15595274.0,Medical Equipment & Supplies,Medical Supply Manufacturers,2019-11-23T23:29:27.000Z,2025-03-28T08:18:36.140Z,0.6835000000000001,0.0379761904761905,0.45,1.0,1.0,1.0,0.8,1.0,False,com,False,True,True,low_confidence
182,EWORK GROUP NORWAY AS,NO,Norway,Oslo,Oslo,0158,Akersgata,16,ef614d16-93e4-11eb-aa66-9b8d95e2171b,Universal Music,NO,Norway,Oslo,Oslo,0180,Akersgata,34,universalmusic.no,https://universalmusic.no/,4722541400.0,1.0,1330505.0,Art & Music Publishers,Art & Music Publishers,2019-12-04T11:45:00.000Z,2025-03-28T04:17:18.154Z,0.48933333333333334,0.04209195402298854,0.24242424242424243,1.0,1.0,0.0,0.8,0.0,False,no,False,True,True,low_confidence
183,EXFO Ltd.,FI,Finland,North Ostrobothnia,Oulu,90570,Elektroniikkatie,2 A,3034bc10-74ad-11ed-9364-a958028bfff1,EXFO Finland Oy.,FI,Finland,North Ostrobothnia,Oulu,90590,Elektroniikkatie,2 A,,,358403010300.0,,,Software & IT Services,Tech Companies,2022-12-05T14:57:26.482Z,2025-04-18T05:07:26.427Z,0.6610000000000001,0.1110000000000001,0.5,1.0,1.0,0.0,0.8,1.0,False,,False,False,False,
184,EXIDE TECHNOLOGIES AS,NO,Norway,Viken,Ullensaker,2040,Dyrskuevegen,3,240ec88e-0d0c-11ec-ba39-9dfb291dc0cf,Air Cargo Logistics,NO,Norway,Viken,Ullensaker,2040,Dyrskuevegen,3,aclogistics.no,http://aclogistics.no/,4741511100.0,75.0,19000000.0,Freight Transport,Trucking and Logistics,2021-09-03T21:15:32.000Z,2025-04-10T04:32:32.671Z,0.7035675675675678,0.08229097182288692,0.4864864864864865,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
185,EXPRESS PUBLICATIONS (PVT.) LIMITED,PK,Pakistan,,,,,,14903104-93e5-11eb-90d2-e3355a7e800b,Al Huda Publications,PK,Pakistan,Islamabad Capital Territory,Islamabad,44000,China Road,102,alhudapublications.org,http://alhudapublications.org/,923442337306.0,11.0,585000.0,Book Publishers,Book Publisher,2019-11-24T11:18:12.000Z,2025-04-21T02:35:19.580Z,0.5250000000000001,0.0500000000000001,0.5909090909090909,1.0,0.0,0.0,0.0,0.0,False,org,False,False,False,
186,Extenda Retail AS Avd Oslo,NO,Norway,Vestfold Og Telemark,Tønsberg,3157,Wirgenes Vei,19,5890bff3-112b-11ec-b06c-d1fadf322ad0,EXTENDA RETAIL,NO,Norway,Vestfold Og Telemark,Tønsberg,3157,Wirgenes Vei,19,44749.org,https://44749.org/,,1.0,,,,2021-09-09T03:00:37.000Z,2024-02-11T17:36:30.000Z,0.8522162162162165,0.1712162162162163,0.7567567567567568,1.0,1.0,1.0,0.8,1.0,False,org,False,False,False,
187,F5 NETWORKS LIMITED,GB,United Kingdom,England,Chertsey,KT16 8AP,London Street,43-47,631c5ae7-e7f1-11ec-ad32-8d2a499c20f7,F5 Networks Inc.,GB,United Kingdom,,,,,,couponannie.co.uk,http://couponannie.co.uk/,,1.0,,,,2022-06-09T11:11:33.000Z,2022-06-09T11:21:11.000Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,uk,False,False,False,
188,FACEBOOK IRELAND LIMITED,IE,Ireland,Leinster,Dublin,,,,bbc22cb4-f88f-11ed-8b62-8d44f5b628fe,Facebook 3,IE,Ireland,Leinster,Dublin 3,D03 AY74,East Road,,,,35314434342.0,,,,,2023-05-22T10:58:02.752Z,2025-04-20T10:36:16.791Z,0.6307692307692309,0.0015009380863039157,0.6923076923076923,1.0,0.5,0.0,0.0,0.0,False,,False,True,True,low_confidence
189,Falck Danmark A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,e9312230-93e4-11eb-86dd-ffbd1b53140e,Falck,DK,Denmark,Capital Region Of Denmark,Copenhagen,2450,Sydhavnsgade,18,falck.com,https://www.falck.com/,4533152957.0,26250.0,9400000.0,Hospitals & Clinics,Ambulances & Rescue Squads,2019-11-24T01:59:32.000Z,2025-04-07T14:11:27.000Z,0.6860000000000002,0.009333333333333416,0.45454545454545453,1.0,1.0,1.0,0.8,1.0,False,com,False,True,True,low_confidence
